MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y
0.048692,0.029129,0.376642,-0.768876579913321,-0.286398545749447,0.568534171234014,0.0597793776535827,-1.246203,-0.147618,0.025769,0.370181,-0.206961895758246,0.467387571764668,-0.458566109610253,0.726933803438111,0.479146,0.061858,0.036914,-0.054845,-0.755962022013778,-0.321762315745561,0.566885632903794,0.0602587142756817,-0.792142,0.015941,0.030896,0.000285,0.485696521415784,0.140655279776032,0.682490656985141,0.527751347211661,0.462804,195.07018679549114,118.67797101449273,283.6816751152073,171.57370583717358,234.51533333333333,137.60666666666665
0.05007,0.027947,0.378345,-0.769296916344202,-0.317299444661582,0.54728779440296,0.089327414707335,-1.339314,-0.147624,0.026079,0.369453,-0.200329544617057,0.49064657067834,-0.420416000074986,0.73646751667406,0.473912,0.06256,0.036324,-0.053981,-0.754469226621722,-0.354951054738598,0.54466964921924,0.0901160809188217,-0.805368,0.015934,0.031043,-6.7e-05,0.512457740007182,0.137483182873348,0.691409288087428,0.490345424655091,0.459212,191.69139774557163,116.04550724637679,283.8135161290322,171.5438172043011,232.81766666666667,135.19833333333332
0.05066,0.027212,0.379271,-0.767431693479737,-0.33342903643935,0.53774349272068,0.103467915502893,-1.344461,-0.14762,0.026235,0.369009,-0.194298074530798,0.504124608791142,-0.39813193165517,0.74134850242064,0.467508,0.062855,0.035955,-0.053519,-0.754313096452296,-0.368552367669651,0.533548981124572,0.102500680712738,-0.813859,0.01594,0.031129,-0.000296,0.527347581831234,0.135031439623117,0.694412056074955,0.470598485577473,0.45415,188.31260869565216,113.41304347826083,283.9453571428571,171.51392857142858,231.12,132.79
0.05157,0.025651,0.381298,-0.768467059125673,-0.353278554088211,0.518571123297573,0.125445734650386,-1.346148,-0.147505,0.026569,0.367836,-0.183744475707308,0.530752320398394,-0.351721096405776,0.748887316211115,0.452757,0.063319,0.035171,-0.052508,-0.754402797295942,-0.389738651646358,0.513257164034402,0.12468875816328,-0.803245,0.015992,0.031301,-0.000879,0.557816450950224,0.127047935187087,0.701899311791309,0.424307654091793,0.437494,188.0439585921325,115.48200724637678,283.2599898989899,170.4208181818182,230.19933333333333,132.74266666666665
0.052001,0.024079,0.383431,-0.768093825339976,-0.369331167916178,0.502817647969227,0.144224743962226,-1.343,-0.147321,0.026986,0.366248,-0.170502789454388,0.556117793152761,-0.302085997871485,0.755252175645436,0.439224,0.063539,0.03437,-0.051421,-0.753610361523213,-0.406383287371879,0.496481821109952,0.142933019477739,-0.806348,0.016086,0.031499,-0.00165,0.586875982584692,0.118571107001476,0.707467255139549,0.375509728975174,0.419206,187.77530848861284,117.55097101449272,282.57462265512265,169.3277077922078,229.27866666666668,132.69533333333334
0.052187,0.022503,0.385608,-0.768297528332788,-0.381554539710337,0.487201413703223,0.163614863841105,-1.341861,-0.146892,0.027592,0.364479,-0.164734534481481,0.576625884421942,-0.264771221115043,0.755156489102114,0.426982,0.063631,0.033592,-0.050356,-0.752704738004848,-0.4140185491471,0.486167872486871,0.16020305274486,-0.804715,0.016296,0.031797,-0.002554,0.609832383324167,0.117642752143671,0.705677116273598,0.341005065482916,0.400917,187.50665838509315,119.61993478260867,281.88925541125536,168.23459740259742,228.358,132.648
0.05217,0.021751,0.386696,-0.769433620472825,-0.385202254355827,0.479663883972805,0.171795475311176,-1.341009,-0.146536,0.028042,0.363519,-0.166268483236086,0.585202171375721,-0.253885752740281,0.751954276971023,0.424584,0.063624,0.03322,-0.049809,-0.751878670615069,-0.416433975404485,0.481906844957925,0.170373124599016,-0.805205,0.016482,0.032026,-0.003056,0.619590650710509,0.11942953638394,0.702926066259934,0.328236129582928,0.394059,187.23800828157349,121.68889855072462,281.20388816738813,167.14148701298703,227.43733333333333,132.60066666666665
0.051967,0.020209,0.388715,-0.769522173766966,-0.396277588243166,0.463242972158959,0.190277812375691,-1.33969,-0.145418,0.029253,0.36152,-0.177362861986688,0.597308462533486,-0.240372292944939,0.74430247652293,0.427092,0.06353,0.032454,-0.048796,-0.749479915555566,-0.422613444208101,0.472027750406339,0.192009207590986,-0.802266,0.017028,0.032618,-0.00404,0.63139123716795,0.132536265385958,0.695540719573745,0.316231483884678,0.39014,186.96935817805382,123.75786231884057,280.5185209235209,166.04837662337664,226.51666666666668,132.5533333333333
0.051687,0.018369,0.390636,-0.767797432333996,-0.41536820012088,0.437297189310498,0.216165514018314,-1.332407,-0.143756,0.030887,0.359433,-0.189513682726142,0.607696630477635,-0.225449794998157,0.737537632464264,0.437732,0.063389,0.031557,-0.047851,-0.743581099300421,-0.435310909424122,0.455535794576042,0.223782708803642,-0.801449,0.017838,0.033413,-0.00506,0.641173686516129,0.145887553460291,0.689574606995915,0.303479796446348,0.398305,186.70070807453416,125.8268260869565,279.83315367965366,164.95526623376625,225.596,132.506
0.051593,0.017369,0.391552,-0.767285829660275,-0.42564566040808,0.421561875707604,0.228875102027719,-1.318132,-0.142914,0.031694,0.358477,-0.193756192902466,0.612136552411827,-0.219227029265114,0.734633846588147,0.444177,0.063338,0.031036,-0.047377,-0.737882264446637,-0.445621509257706,0.445324526334199,0.242151400052132,-0.79851,0.018275,0.033836,-0.005562,0.646139796309156,0.151612249863261,0.686409141212404,0.29725339388645,0.405653,186.4320579710145,127.89578985507245,279.14778643578643,163.86215584415586,224.67533333333333,132.45866666666666
0.051159,0.015565,0.393273,-0.7662445966616,-0.438191272686255,0.397442564011531,0.250792812776686,-1.265989,-0.141208,0.033242,0.356524,-0.203664961025197,0.622618932438686,-0.205565733511819,0.72705500330117,0.451226,0.063126,0.030142,-0.04653,-0.734409602793656,-0.452089955145569,0.429827749930962,0.267404774022881,-0.792305,0.019115,0.034605,-0.006518,0.655887782883266,0.162668801439441,0.679607477026418,0.28545359425398,0.418879,186.1634078674948,129.9647536231884,278.46241919191914,162.76904545454548,223.75466666666668,132.41133333333332
0.050608,0.01421,0.394725,-0.759703991377291,-0.451648640144153,0.382704842042045,0.269073141021031,-1.265085,-0.139725,0.034342,0.35487,-0.210387752359018,0.633633005171143,-0.195944631873791,0.718228313041857,0.450621,0.062842,0.029442,-0.045788,-0.725711296698439,-0.465960922753964,0.414293113225516,0.290834572643028,-0.793121,0.019874,0.035172,-0.007365,0.666972110972396,0.172193598285493,0.670376981171017,0.275848275344533,0.423288,185.89475776397515,132.03371739130435,277.7770519480519,161.6759350649351,222.834,132.36399999999998
0.050215,0.013178,0.395693,-0.751367710578902,-0.469446618052869,0.36414429230756,0.287167844087687,-1.303106,-0.138404,0.035126,0.35343,-0.216884005152415,0.645044135225621,-0.187384057331211,0.708354859500641,0.446305,0.062645,0.028919,-0.045291,-0.714501050946429,-0.482811661969609,0.39753043010618,0.313609158670768,-0.799816,0.020539,0.035566,-0.008089,0.67747892757862,0.179348357249872,0.660673627176945,0.269010832108216,0.420185,185.6261076604555,134.10268115942029,277.0916847041847,160.5828246753247,221.91333333333333,132.31666666666666
0.050107,0.012701,0.396017,-0.746333611621122,-0.479471280026553,0.353957909845808,0.296322847333544,-1.360106,-0.137795,0.035479,0.352805,-0.219134274545486,0.648623543062179,-0.184212240353261,0.705218774288462,0.442959,0.062592,0.028681,-0.045128,-0.707756689376092,-0.492502092282351,0.388215065425305,0.3252863672485,-0.808634,0.020839,0.035737,-0.008405,0.681058160227076,0.182416250677475,0.6573588757955,0.266013913714601,0.41741,185.35745755693583,136.17164492753625,276.40631746031744,159.4897142857143,220.99266666666668,132.26933333333332
0.050025,0.011829,0.396383,-0.738478395206258,-0.495925274632563,0.334459926299826,0.311198231829363,-1.517071,-0.136674,0.036143,0.351758,-0.221297192763313,0.653674799181531,-0.180376935036401,0.700857311224572,0.433743,0.062554,0.028259,-0.044948,-0.697173751496296,-0.507343448280356,0.371231037411122,0.344585116588398,-0.833617,0.021405,0.036065,-0.008931,0.685969676967061,0.185492857208573,0.652800066133338,0.262469190311198,0.405979,185.08880745341617,138.24060869565218,275.7209502164502,158.39660389610393,220.072,132.22199999999998
0.050144,0.011151,0.396418,-0.732492293393595,-0.509840388459209,0.315848298479202,0.322114375280813,-1.599685,-0.135605,0.036775,0.35102,-0.221666407420505,0.654313968860349,-0.178347396999189,0.700663571166018,0.434624,0.06261,0.027904,-0.044928,-0.689208518345305,-0.519098504095746,0.354955777665456,0.35990937357582,-0.826106,0.021931,0.036376,-0.009297,0.687057832668768,0.186400265386041,0.652249135040106,0.260341202025234,0.402387,184.82015734989648,140.30957246376812,275.0355829725829,157.30349350649354,219.15133333333333,132.17466666666664
0.050246,0.010841,0.396322,-0.730861542980267,-0.51475021534937,0.30727312475559,0.326277255709337,-1.651674,-0.135145,0.037046,0.350785,-0.22193771902022,0.65374984574216,-0.177367928148888,0.701352554805623,0.440706,0.062659,0.027758,-0.04497,-0.686511879329106,-0.523289462632411,0.347848532922314,0.36588382853263,-0.825453,0.02217,0.036517,-0.009424,0.686549304243553,0.186601554728944,0.653106305041911,0.259387869666136,0.404183,184.55150724637681,142.37853623188408,274.3502157287157,156.21038311688315,218.23066666666668,132.12733333333333
0.050428,0.01035,0.395972,-0.726320966790052,-0.525564879667722,0.29099254471973,0.334010103707287,-1.708393,-0.13433,0.037516,0.350603,-0.222911764928124,0.652262399197092,-0.175418509107963,0.702917103442946,0.448384,0.062752,0.027504,-0.045145,-0.682638635923293,-0.529685780609155,0.334557158647686,0.376176785784082,-0.82284,0.022583,0.036749,-0.009517,0.685243352674067,0.18756061125527,0.654975151333832,0.257429827053465,0.41447,184.28285714285715,144.44750000000002,273.66484848484845,155.11727272727276,217.31,132.07999999999998
0.050653,0.009879,0.395585,-0.723515914309348,-0.53495309990972,0.274293881102542,0.339282727865411,-1.742252,-0.133808,0.037818,0.350698,-0.223759737117035,0.651157647559823,-0.174246419023418,0.70396270038063,0.447237,0.062859,0.027269,-0.045343,-0.67741146993546,-0.538302499838942,0.320820527429964,0.385250967872354,-0.823983,0.022844,0.036905,-0.009472,0.684276269142637,0.188363689332994,0.656211777234063,0.256263948787981,0.417573,184.49493827160495,145.56860493827162,273.5244848484848,154.3657373737374,217.44533333333334,132.91866666666664
0.0508,0.009439,0.395303,-0.718295968094079,-0.54471793336914,0.261226054988082,0.345100309303264,-1.805961,-0.133525,0.038207,0.350882,-0.225269461227805,0.650908906759218,-0.172514948927156,0.704137669306447,0.438044,0.062938,0.027047,-0.045485,-0.671936750605018,-0.544290637352545,0.310696154183161,0.39460943355744,-0.829535,0.022989,0.0371,-0.00938,0.684139104849608,0.189990966882181,0.656547606012636,0.254563074222929,0.412348,184.70701940035275,146.68970987654322,273.38412121212116,153.61420202020204,217.58066666666667,133.75733333333332
0.050848,0.009224,0.395158,-0.714232163314461,-0.55158202176019,0.255272120649818,0.347081884541719,-1.838351,-0.133435,0.038458,0.351015,-0.223721673079367,0.651064729648567,-0.169906478641582,0.705120641676178,0.43616,0.062959,0.026946,-0.045553,-0.668788988420325,-0.546472810885998,0.307833049043232,0.399158577318367,-0.824147,0.023031,0.037219,-0.009318,0.683689935883779,0.190369704349687,0.657085939980919,0.25409745121988,0.409408,184.91910052910052,147.81081481481482,273.24375757575757,152.86266666666668,217.716,134.59599999999998
0.050882,0.008797,0.394881,-0.709230149024576,-0.559471843426027,0.248860547696186,0.349359814415474,-1.879062,-0.133344,0.039075,0.351353,-0.224380198688878,0.650164621600742,-0.16896814754785,0.705966894669538,0.42641,0.062975,0.026731,-0.045693,-0.661985852706985,-0.552239927332098,0.304563564901156,0.405026947758719,-0.824147,0.02308,0.037533,-0.009146,0.68376047348324,0.189208876252276,0.658520564059452,0.251042392356644,0.400427,185.13118165784832,148.93191975308645,273.1033939393939,152.11113131313135,217.85133333333334,135.43466666666666
0.050894,0.008377,0.394583,-0.705764079771843,-0.565922095575836,0.246855768212759,0.347406786264959,-1.912364,-0.133291,0.039751,0.351776,-0.223227365050015,0.649795077844331,-0.161888782410073,0.708327553065593,0.420007,0.062985,0.026517,-0.045844,-0.655090378520999,-0.55921538201659,0.304531691288134,0.406688088695061,-0.827412,0.023103,0.037872,-0.008934,0.684014961287489,0.188704878717493,0.66103883901097,0.244011587434121,0.389813,185.3432627865961,150.05302469135805,272.9630303030303,151.359595959596,217.98666666666668,136.2733333333333
0.05088,0.008142,0.394422,-0.705023515450074,-0.567561859135593,0.244654221973329,0.347792596798141,-1.912304,-0.133315,0.040082,0.352003,-0.222821472199202,0.648579472275162,-0.158160486979764,0.710408699291173,0.419766,0.062979,0.026403,-0.045923,-0.65299845362256,-0.561198047924954,0.302530385073806,0.408809413637774,-0.825943,0.023095,0.038039,-0.008825,0.682342673223156,0.189989285722869,0.663024090108868,0.24230477408524,0.386058,185.5553439153439,151.17412962962965,272.82266666666663,150.60806060606063,218.122,137.112
0.050866,0.007639,0.394113,-0.700731737448779,-0.577657759820904,0.23768217859328,0.344664658225734,-1.912621,-0.13342,0.04067,0.352391,-0.222531273148717,0.647187563204042,-0.150235173874422,0.713482643822362,0.422135,0.062973,0.026154,-0.046075,-0.64662301081985,-0.567958680152716,0.30040029739163,0.411170622545528,-0.821044,0.023041,0.038339,-0.008621,0.681756174757679,0.190086747308304,0.666419129228875,0.234437818782196,0.386221,185.7674250440917,152.29523456790125,272.682303030303,149.85652525252527,218.25733333333335,137.95066666666665
0.050833,0.007126,0.393661,-0.69950360806968,-0.585005934451284,0.228798402542715,0.340755117273653,-1.912909,-0.133528,0.041208,0.352745,-0.219115377639454,0.649581455050832,-0.141533246378988,0.714143350249366,0.418822,0.062952,0.025897,-0.046296,-0.641317994827854,-0.573820000732338,0.295963999956672,0.414544505450461,-0.820064,0.022988,0.038607,-0.008445,0.685823797525764,0.185708627269653,0.667250543446179,0.223460817092707,0.385568,185.97950617283948,153.41633950617285,272.5419393939394,149.1049898989899,218.39266666666666,138.78933333333333
0.050666,0.006656,0.393108,-0.695199766533647,-0.593717310666795,0.220579257037104,0.339914446576062,-1.91242,-0.133582,0.041692,0.35307,-0.217758655110967,0.651124124020687,-0.134758010610297,0.7144640101635,0.413625,0.062869,0.025654,-0.046584,-0.635542237325365,-0.580530718388558,0.290222983312935,0.418139653153912,-0.812716,0.02296,0.038851,-0.008282,0.687828797803161,0.184900710961091,0.667631633930659,0.216728570737271,0.37871,186.19158730158728,154.53744444444445,272.40157575757576,148.35345454545455,218.528,139.628
0.050537,0.00645,0.392801,-0.693943467316652,-0.596821942367202,0.219552950288726,0.33770184378694,-1.912759,-0.133602,0.041914,0.353212,-0.219392336418986,0.650768392472352,-0.133039413401639,0.714610394943508,0.412364,0.062806,0.025552,-0.04673,-0.633289737732609,-0.583394227130336,0.289908585512048,0.41778977474319,-0.814512,0.022951,0.038961,-0.008211,0.687535645038342,0.186650860183916,0.667967245187866,0.215118461668094,0.376587,186.40366843033507,155.65854938271605,272.2612121212121,147.6019191919192,218.66333333333333,140.46666666666667
0.050227,0.005978,0.39224,-0.692055957230356,-0.599429483444339,0.218997400107101,0.337317336029382,-1.912748,-0.133644,0.042311,0.353479,-0.2179430257708,0.650770711960321,-0.12623667265215,0.716283896545384,0.410123,0.062647,0.025311,-0.047021,-0.630088319989022,-0.587575750894372,0.287576341963137,0.418381755717701,-0.814186,0.022929,0.039165,-0.008074,0.688102735654902,0.185627091706692,0.669819669361157,0.208323830959557,0.373484,186.61574955908287,156.77965432098765,272.12084848484847,146.85038383838383,218.79866666666666,141.30533333333332
0.049828,0.005679,0.39192,-0.690848832819436,-0.601639732654869,0.216772122863359,0.337294187664588,-1.912947,-0.133682,0.042601,0.353711,-0.218920180467762,0.649601303760152,-0.12519885513756,0.717228936539316,0.411847,0.062451,0.025157,-0.047185,-0.627505060468768,-0.590838031562918,0.284544146792653,0.419740929706629,-0.820554,0.022909,0.039313,-0.007961,0.686988718137836,0.186495521897987,0.671004749851892,0.207409129836489,0.372015,186.82783068783067,157.90075925925927,271.9804848484848,146.0988484848485,218.934,142.144
0.049656,0.005601,0.391824,-0.689074928948519,-0.603658580230349,0.215742849174856,0.337974975166488,-1.912918,-0.133705,0.042709,0.353792,-0.21905902390532,0.64943092563206,-0.125046128066752,0.717367467016624,0.412214,0.062366,0.025119,-0.047232,-0.625848284988175,-0.592797036848066,0.282984710778431,0.420505946149589,-0.82235,0.022898,0.039367,-0.007916,0.686831764128198,0.186637202884859,0.671167161427111,0.207275960269729,0.373648,187.03991181657844,159.02186419753087,271.84012121212123,145.34731313131314,219.06933333333333,142.98266666666666
0.049349,0.005503,0.391734,-0.688830404688098,-0.605376829945204,0.212458869037336,0.337480068018991,-1.91298,-0.133715,0.042857,0.353898,-0.219394926417103,0.649011186697368,-0.124648974979671,0.717713716491907,0.407125,0.062213,0.025071,-0.047277,-0.624061843869834,-0.594915853069498,0.280374367643688,0.42191486909183,-0.820881,0.022888,0.039437,-0.007865,0.686465137986116,0.186956157933655,0.671566715457634,0.206908569251821,0.371525,187.25199294532624,160.14296913580247,271.6997575757576,144.59577777777778,219.20466666666667,143.82133333333334
0.049141,0.005445,0.391649,-0.688095545300926,-0.609166517407071,0.205884141147301,0.336232650156406,-1.912969,-0.133699,0.042949,0.353954,-0.219791611222809,0.648505821326213,-0.124155850573236,0.718134508369102,0.405468,0.062107,0.025049,-0.047314,-0.621769553455597,-0.597340213878805,0.276374059912647,0.424505206430088,-0.823657,0.022901,0.039481,-0.007838,0.686006317523828,0.187352619659616,0.672072949018053,0.206427419259781,0.367606,187.46407407407403,161.26407407407407,271.55939393939394,143.84424242424242,219.34,144.66
0.049041,0.005216,0.391422,-0.689840794665952,-0.61082893280328,0.199158249408435,0.33368201113878,-1.912684,-0.133648,0.04306,0.35403,-0.218246757529217,0.6486902107971,-0.121582782684417,0.718878981608664,0.404743,0.06206,0.024943,-0.047421,-0.620846052679467,-0.598177892874458,0.272469643788631,0.42719279085946,-0.819574,0.022927,0.039533,-0.007802,0.68650371732399,0.185944852415228,0.67275238161098,0.203817052763934,0.365646,187.7431358024691,161.16213580246912,271.2046121212121,143.83433737373738,219.58933333333334,144.11933333333334
0.048981,0.005167,0.391236,-0.68821608508002,-0.612559902950327,0.198042559708422,0.334526725507474,-1.912166,-0.133638,0.043127,0.354094,-0.21841841397681,0.648491138659442,-0.121410353556904,0.719035580180302,0.404315,0.062026,0.024909,-0.04752,-0.619775433084287,-0.59926588818379,0.271690892885233,0.427718209254298,-0.816145,0.022933,0.039564,-0.007771,0.686282753115509,0.186143735233593,0.672983551740376,0.203616383663966,0.36532,188.02219753086416,161.0601975308642,270.84983030303033,143.82443232323232,219.83866666666665,143.57866666666666
0.048761,0.005198,0.390877,-0.689234376191847,-0.611952563307582,0.196591907248493,0.334397453550584,-1.912948,-0.133618,0.043257,0.354254,-0.218758524835013,0.648122861722344,-0.12112910426113,0.719311618164023,0.404563,0.061915,0.024922,-0.047702,-0.61924683379277,-0.600356640927756,0.268940069769374,0.428691615737951,-0.82186,0.022942,0.039634,-0.007689,0.685937356193269,0.186480360133631,0.673323889522412,0.20334689193944,0.36483,188.30125925925924,160.95825925925925,270.4950484848485,143.81452727272728,220.088,143.038
0.048591,0.005329,0.390566,-0.687453254966529,-0.613899080656291,0.195254732352641,0.335278288141632,-1.912767,-0.133656,0.043404,0.354417,-0.219003043292149,0.64786145685403,-0.120945944317965,0.71950349429644,0.404478,0.061829,0.024984,-0.047854,-0.617670724819091,-0.602347168566757,0.26681438208708,0.429500698174707,-0.826759,0.022923,0.039709,-0.007606,0.685695085095878,0.186718184467405,0.673556372627829,0.203175743525138,0.365157,188.5803209876543,160.85632098765433,270.14026666666666,143.8046222222222,220.33733333333333,142.49733333333333
