MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y
0.08183,0.037437,0.457782,0.227030251101732,-0.100580720308078,-0.923927524413778,0.291030433834022,0.503015,-0.105013,-0.024791,0.395692,-0.0670729534418832,0.295392422451355,-0.63803419950621,0.707924357495469,0.467605,0.086925,0.049206,-0.033468,0.206730390051502,-0.102403150216578,-0.931375773848775,0.281629736609026,0.523164,0.027198,0.031463,-0.01086,0.294051728939231,0.0649987372084918,0.736065521157156,0.606231221097029,0.471295,225.16681736909322,169.45705236270754,513.597059047619,345.84423619047624,41.95390756302521,35.725042016806725
0.081765,0.037657,0.455488,0.23670379443507,-0.0902929577900902,-0.923078703244776,0.289385906860544,0.491592,-0.105242,-0.023759,0.393994,-0.0722263873005452,0.29172777476317,-0.64123837480808,0.706039376439257,0.417917,0.08689,0.049321,-0.034639,0.216324857866347,-0.0919565295925394,-0.930753212745335,0.280082147768542,0.507325,0.027081,0.031986,-0.011691,0.289494101721486,0.0711003658887533,0.734690939963843,0.609398987342447,0.446802,224.61035419327374,168.44365602383994,514.6429041269841,345.5796165079365,45.76789915966387,38.9727731092437
0.081978,0.037966,0.453176,0.250743816479206,-0.0709568488766431,-0.929391085885747,0.261390270612834,0.478402,-0.106101,-0.022737,0.391293,-0.0723716576131652,0.300305597591075,-0.641562287460381,0.702123010973429,0.160844,0.086995,0.049473,-0.03577,0.229919760164012,-0.0722378027025561,-0.936904012788599,0.253237980104583,0.48822,0.026671,0.0325,-0.012991,0.297817473151656,0.0705245905360349,0.731015216924405,0.609875222845012,0.258528,224.05389101745422,167.43025968497233,515.6887492063491,345.31499682539686,49.58189075630252,42.22050420168067
0.082169,0.038295,0.451887,0.260217934828587,-0.0539405931064842,-0.936505181444415,0.228768625332734,0.481614,-0.106693,-0.022237,0.389736,-0.0729454595274735,0.305030252253584,-0.641204966444705,0.700351123473851,0.030436,0.087085,0.049634,-0.036415,0.238156218277377,-0.0559978721799711,-0.943706080480778,0.222631281878225,0.482015,0.026362,0.032764,-0.013803,0.302709692233796,0.0709087512213738,0.729249902636169,0.609535372831704,0.103075,223.49742784163473,166.41686334610472,516.7345942857143,345.05037714285714,53.39588235294118,45.46823529411765
0.082621,0.03905,0.449448,0.277659667204025,-0.0294987595117699,-0.937998071055455,0.205413122978213,0.49613,-0.107852,-0.021228,0.386175,-0.0704548863115443,0.310729410218064,-0.619210289202267,0.717678173254842,-0.118764,0.087315,0.05001,-0.037636,0.25644951883757,-0.0299779916933671,-0.945210437840754,0.199780360643637,0.487893,0.025789,0.033255,-0.015548,0.308479615439769,0.0665461620233887,0.745219110540628,0.587418430476202,-0.187419,222.94096466581524,165.4034670072371,517.7804393650794,344.7857574603175,57.20987394957984,48.715966386554626
0.083222,0.039673,0.447563,0.286039301866885,-0.0108921975588936,-0.941088400199096,0.180043052713925,0.518324,-0.108479,-0.020595,0.382745,-0.0680937163891611,0.303147226037896,-0.576283674076091,0.755884999273833,-0.133333,0.087618,0.050328,-0.038602,0.264810779795655,-0.00968576302588818,-0.948734341246962,0.172292154891968,0.515326,0.025465,0.033581,-0.017299,0.300706623354369,0.0659214463646254,0.780055323008413,0.544741757740538,-0.279678,222.38450148999573,164.39007066836953,518.8262844444445,344.52113777777777,61.02386554621849,51.9636974789916
0.083578,0.040004,0.446765,0.288977505027456,-0.00527275358860194,-0.942578712101437,0.167360602146672,0.523382,-0.108529,-0.020509,0.381172,-0.0635657867529768,0.302304978955121,-0.549181987099824,0.776511581045967,-0.123147,0.087787,0.050482,-0.038984,0.267596463445253,-0.00397834890333721,-0.950200922597804,0.159670010289593,0.523817,0.025435,0.033626,-0.018123,0.298223780347422,0.0612355894791495,0.801193200190917,0.515172044451434,-0.291108,221.82803831417624,163.37667432950192,519.8721295238095,344.2565180952381,64.83785714285715,55.21142857142857
0.084283,0.040848,0.445427,0.299413637092466,-0.00216623703116241,-0.941012210140194,0.15761599445251,0.524635,-0.108292,-0.020693,0.378443,-0.0505833806287105,0.302002870287734,-0.496328959869611,0.81233807711869,-0.029854,0.088137,0.050901,-0.039659,0.277999207766597,-0.000352529456232938,-0.948799431885265,0.149986513588142,0.523164,0.025547,0.033536,-0.019453,0.297174660401302,0.0481379317446562,0.834721153562891,0.461097122673038,-0.242611,221.27157513835675,162.36327799063432,520.9179746031746,343.9918984126984,68.65184873949579,58.45915966386555
0.084841,0.041488,0.444478,0.317921630640917,-0.0110266803856907,-0.934859837266211,0.157611337653374,0.524311,-0.107897,-0.021334,0.376612,-0.0490688086582689,0.301043844719659,-0.489863531992479,0.816699807516273,0.039838,0.088426,0.051238,-0.040133,0.295991469508758,-0.00856296081064166,-0.943271960521916,0.150179007099337,0.522837,0.025754,0.033199,-0.020414,0.295869011806951,0.0461258061567797,0.83940620105094,0.453575977644313,-0.165048,220.71511196253724,161.3498816517667,521.9638196825397,343.72727873015873,72.46584033613445,61.70689075630253
0.085192,0.041874,0.443838,0.345874790129343,-0.0244207515158923,-0.92271329642656,0.168447110530316,0.524294,-0.10715,-0.021973,0.37546,-0.0507469848332367,0.297959516679449,-0.487802548014854,0.818958817096867,0.159089,0.088606,0.051434,-0.040457,0.324629070193949,-0.022230721076146,-0.931796423526875,0.160863877013988,0.523001,0.026118,0.032878,-0.02099,0.29286711407577,0.0479264649339668,0.841422372832952,0.451597495506816,-0.048132,220.15864878671775,160.3364853128991,523.0096647619048,343.462659047619,76.2798319327731,64.95462184873949
0.08528,0.042001,0.443623,0.36066756553824,-0.0288397733713043,-0.916294098059659,0.171733224804195,0.524311,-0.106752,-0.022268,0.375133,-0.0499390735814314,0.297924971008821,-0.485442094949426,0.820422313830099,0.236903,0.088651,0.051498,-0.040564,0.339323161246462,-0.0265575639717647,-0.925876247959675,0.164035549505917,0.522837,0.026329,0.032723,-0.021161,0.292735878366124,0.0470944683631902,0.842854709290551,0.449092145994052,0.040372,219.60218561089826,159.32308897403152,524.0555098412698,343.19803936507935,80.09382352941178,68.20235294117647
0.085349,0.042237,0.443276,0.391810493395546,-0.035036340011865,-0.902992777517121,0.172803460311495,0.524052,-0.106178,-0.022772,0.374817,-0.0475009804810411,0.300164663840716,-0.483806428055915,0.820716864458448,0.231818,0.088685,0.051618,-0.040742,0.370681683130302,-0.0337849782740389,-0.912841082615648,0.167853575844547,0.522837,0.026609,0.032481,-0.021316,0.294890086654385,0.0445273261144575,0.843101190856963,0.447479090011631,0.144551,219.04572243507874,158.3096926351639,525.1013549206349,342.93341968253964,83.90781512605042,71.45008403361345
0.085563,0.042227,0.443103,0.420111121202202,-0.0329471062475636,-0.891662531152393,0.165405757369715,0.523441,-0.106084,-0.023508,0.374806,-0.038842147942294,0.309472644670644,-0.486900802979368,0.815871054641499,0.163601,0.08879,0.05162,-0.040826,0.400103582848653,-0.0307066189879453,-0.902284049276592,0.157663315210096,0.523001,0.02666,0.032125,-0.021313,0.303851723163133,0.0354377746585552,0.838545191851458,0.45084393716767,0.079725,218.48925925925926,157.2962962962963,526.1472,342.6688,87.72180672268908,74.69781512605043
0.085667,0.042092,0.443065,0.431334908281474,-0.0371049379564674,-0.885332572805511,0.169586721197841,0.523464,-0.106105,-0.02389,0.374862,-0.0382164424168362,0.312972729663867,-0.493633152649782,0.810502242205896,0.149301,0.088843,0.051554,-0.040844,0.411403613043222,-0.0342662285542742,-0.896240471899854,0.16225260948403,0.522837,0.02665,0.03193,-0.021288,0.307444940511287,0.0347782797033996,0.833520838388746,0.457723816057899,0.052455,219.00451851851852,158.02397530864198,524.9817969230769,344.2383928205128,91.53579831932774,77.9455462184874
0.085615,0.041867,0.442942,0.446655656784158,-0.0418448392432769,-0.876843870744932,0.172894650086295,0.523203,-0.106006,-0.024353,0.374933,-0.0596287595670915,0.310368297431138,-0.549949241232104,0.773092337984551,0.147448,0.088822,0.051444,-0.040905,0.427460921054283,-0.039253712783896,-0.887886352333472,0.165511728720549,0.522837,0.026695,0.031693,-0.02125,0.306493095786018,0.0558762605305736,0.799840602557996,0.513025180906634,0.031227,219.5197777777778,158.75165432098765,523.8163938461538,345.80798564102565,95.34978991596638,81.19327731092437
0.085227,0.041556,0.442786,0.45390461425759,-0.0467595890486468,-0.872398947780167,0.175226190678586,0.523942,-0.105437,-0.02446,0.374847,-0.0718195105238332,0.308677951212249,-0.576549913081541,0.753093671510519,0.145618,0.088633,0.051292,-0.040983,0.434383051673357,-0.0438621466275278,-0.883826751483322,0.168040917263043,0.522838,0.026974,0.03164,-0.021291,0.305665011510587,0.0691018261893188,0.779701548371843,0.542087939196293,0.016858,220.03503703703703,159.47933333333333,522.6509907692308,347.37757846153846,99.16378151260504,84.44100840336134
0.084651,0.041101,0.442668,0.453637363363244,-0.0500540771052343,-0.870891938838694,0.182359432966239,0.523162,-0.104726,-0.024389,0.374715,-0.0862468177367426,0.304458528552336,-0.610549266367325,0.726013831934594,0.181268,0.08835,0.051064,-0.041042,0.434217426739267,-0.0477866121442881,-0.882371367179253,0.17490693639166,0.523001,0.027334,0.031678,-0.021356,0.302635104805564,0.0832202295192033,0.755147517000894,0.575533330316743,0.042331,220.5502962962963,160.20701234567903,521.4855876923077,348.9471712820513,102.9777731092437,87.68873949579833
0.08437,0.04092,0.442575,0.453246835088841,-0.0539417588629119,-0.869180314160214,0.190218754619717,0.523241,-0.104341,-0.024301,0.374593,-0.0971297460083939,0.302071921009871,-0.637694505491358,0.701900338113527,0.197237,0.088208,0.050966,-0.041086,0.434044016954945,-0.0503935556084677,-0.881229013699357,0.180282296172446,0.523001,0.027516,0.031721,-0.021409,0.301205109004289,0.0941184757909771,0.73269956000537,0.602966458098985,0.063559,221.06555555555556,160.9346913580247,520.3201846153846,350.5167641025641,106.79176470588236,90.9364705882353
0.083873,0.040555,0.442475,0.450508855178247,-0.0704967284900028,-0.862359389246668,0.220018786598568,0.522169,-0.103634,-0.02431,0.374344,-0.121983387278381,0.293863180910223,-0.695216976948721,0.644544675795014,0.210067,0.087952,0.05078,-0.041148,0.431381451018634,-0.0690488942277449,-0.874103349361598,0.21233376688087,0.523654,0.027879,0.031724,-0.021535,0.294734511048679,0.120621576508253,0.675746465562807,0.664792236384371,0.088542,221.58081481481483,161.66237037037038,519.1547815384615,352.08635692307695,110.60575630252102,94.18420168067227
0.083574,0.04026,0.442461,0.448567402620404,-0.0820337491093192,-0.856336577723157,0.242374534485048,0.505325,-0.103257,-0.024619,0.373895,-0.130901286795958,0.288863600845807,-0.717887059544088,0.619726425901543,0.272919,0.087797,0.050628,-0.041151,0.429663128917627,-0.0807349112407991,-0.868445136778418,0.233825820134497,0.515163,0.028072,0.031573,-0.021758,0.290364914903187,0.130145373956476,0.651166749260647,0.689008173019969,0.144061,222.0960740740741,162.39004938271606,517.9893784615384,353.65594974358976,114.41974789915967,97.43193277310925
0.083559,0.040134,0.442465,0.447394040653057,-0.0875251615731415,-0.853544552125682,0.25226893589242,0.495462,-0.103093,-0.024833,0.373546,-0.131666562895363,0.286305829056064,-0.721798916862314,0.616197380780081,0.308737,0.08779,0.050565,-0.041149,0.428496392141367,-0.0868708893078223,-0.865538371459231,0.244310495158112,0.501773,0.028152,0.031475,-0.021926,0.287840611814442,0.130913117287201,0.647772514269851,0.693109159994983,0.184884,222.61133333333333,163.11772839506173,516.8239753846154,355.22554256410257,118.23373949579832,100.67966386554623
0.08366,0.040017,0.442433,0.443105306558622,-0.106267296619331,-0.842632203438168,0.286942361281402,0.480211,-0.102693,-0.025402,0.37275,-0.148765594501822,0.258165159236311,-0.742291143197833,0.600186143774632,0.319843,0.087839,0.050504,-0.041165,0.424784869327299,-0.10512966689319,-0.85567827037261,0.276261226996579,0.479239,0.028352,0.031189,-0.022325,0.261089153374184,0.149330271049121,0.632123092143344,0.714110159931845,0.23926,223.1265925925926,163.8454074074074,515.6585723076923,356.7951353846154,122.04773109243698,103.9273949579832
0.08387,0.039981,0.442427,0.437124277508661,-0.119205519590197,-0.834063915931449,0.314721772765818,0.468638,-0.102293,-0.026304,0.372212,-0.152962785038956,0.226268391588767,-0.745018267903999,0.608566168834813,0.3089,0.087944,0.050487,-0.041168,0.418603422266292,-0.120040676163128,-0.846461425369094,0.30637308350338,0.459154,0.028549,0.030726,-0.022603,0.22911306813464,0.155240438156244,0.640232225644981,0.716596333800741,0.236647,223.64185185185187,164.57308641975308,514.4931692307692,358.36472820512824,125.86172268907563,107.17512605042018
0.083965,0.040018,0.442446,0.430410168257209,-0.131448044139002,-0.825933121719852,0.339562920824599,0.46014,-0.101785,-0.027061,0.372067,-0.147402815162594,0.205196543883572,-0.7422047094968,0.620724542499449,0.285006,0.087993,0.050508,-0.041158,0.413506795494048,-0.132419285659198,-0.838989045667144,0.32798573767206,0.446091,0.028804,0.030344,-0.022692,0.208162861553489,0.151281675248713,0.651751483376235,0.713443818195016,0.220318,224.15711111111113,165.30076543209876,513.3277661538461,359.93432102564105,129.6757142857143,110.42285714285714
0.083986,0.040055,0.442459,0.427139875904642,-0.14002303038375,-0.820234409689474,0.353780427010425,0.457407,-0.101717,-0.027392,0.372164,-0.146843169524492,0.196729156212881,-0.752924835627197,0.61060536728359,0.254853,0.087999,0.050527,-0.041151,0.409102428879567,-0.141437800293395,-0.833138614324051,0.344253686480196,0.440212,0.028844,0.03018,-0.02265,0.200131355674811,0.149639181828941,0.644739897619242,0.722402948606425,0.202846,224.6723703703704,166.02844444444446,512.162363076923,361.50391384615386,133.48970588235295,113.67058823529413
0.083906,0.040091,0.442582,0.422550311095198,-0.149336866560054,-0.812184884106685,0.373504282315459,0.465147,-0.102158,-0.028201,0.372547,-0.141099585497114,0.192195485851818,-0.767005032227481,0.595697140104303,0.160012,0.087968,0.050548,-0.041094,0.40465925476093,-0.151656243136343,-0.824808615067342,0.364612150050972,0.439233,0.028628,0.029778,-0.022451,0.193414771317875,0.144564385772407,0.628258396658737,0.739583160726428,0.100789,225.18762962962964,166.75612345679014,510.99696,363.0735066666667,137.30369747899158,116.9183193277311
0.083586,0.040212,0.442722,0.420752503738611,-0.153359514199586,-0.809252619653441,0.380208347601944,0.485216,-0.102507,-0.029073,0.373122,-0.132944336501927,0.200178089727585,-0.767267722050394,0.594604724573121,0.120133,0.087805,0.050609,-0.041018,0.403006554311427,-0.155904908983745,-0.82190548670995,0.371147878146813,0.458338,0.028451,0.029331,-0.022158,0.20244694761343,0.135894598074657,0.62711570858898,0.739779548012159,0.017837,225.7028888888889,167.4838024691358,509.83155692307696,364.64309948717954,141.11768907563027,120.16605042016806
0.083385,0.040324,0.442768,0.419596736952037,-0.154413746247344,-0.810001322344246,0.379463873260204,0.492649,-0.102475,-0.029422,0.373502,-0.129203379189506,0.207379103220205,-0.764423701046107,0.596621152518555,0.096075,0.087708,0.050662,-0.040997,0.401847466924905,-0.156943472432444,-0.822638665798233,0.370341714259394,0.469605,0.02846,0.029166,-0.021986,0.208244913158201,0.132315549323149,0.629157006594104,0.737080804664314,-0.009105,226.21814814814817,168.21148148148148,508.66615384615386,366.21269230769235,144.9316806722689,123.41378151260506
0.083105,0.040558,0.442856,0.420295267800518,-0.155445304945917,-0.80984009083842,0.378612826388095,0.501205,-0.101786,-0.029945,0.374622,-0.130900464660883,0.211236814941002,-0.771059789267548,0.586268605453022,0.129082,0.087563,0.050778,-0.040953,0.402610066281726,-0.157954134076863,-0.822494503117769,0.369402786126076,0.484137,0.028806,0.028897,-0.021419,0.213605438892899,0.133728826860803,0.619070738777327,0.743801544588003,-0.027884,226.71491446208114,168.04454938271604,506.6452912087912,366.17872710622714,148.74567226890755,126.66151260504202
0.082867,0.04076,0.443137,0.42210397459417,-0.149524691555387,-0.815661961762397,0.366286998651314,0.517803,-0.101057,-0.030584,0.37587,-0.130612826818111,0.218954603761857,-0.772383843454119,0.581740809410096,0.175137,0.087447,0.050874,-0.040815,0.404217671104945,-0.151775135973701,-0.828181879138525,0.357333398289666,0.501446,0.029168,0.028587,-0.020793,0.219897288718426,0.133381342447389,0.615214799697593,0.7452283879015,0.029105,227.21168077601413,167.87761728395063,504.6244285714286,366.14476190476194,152.5596638655462,129.90924369747898
0.082725,0.04083,0.443328,0.423098517344862,-0.1460148424245,-0.819083277304729,0.358845224647163,0.520866,-0.10077,-0.030856,0.376442,-0.129543300936437,0.222830463570321,-0.770599870163918,0.582873020297629,0.18763,0.087377,0.05091,-0.040718,0.404761629206789,-0.149267288585378,-0.830606973974574,0.352107021891124,0.510754,0.029311,0.028452,-0.020507,0.225089325173224,0.131831039730599,0.616050204020032,0.743261406763118,0.050496,227.7084470899471,167.71068518518518,502.60356593406595,366.1107967032967,156.37365546218487,133.15697478991598
0.082511,0.040794,0.443691,0.42522704941697,-0.1404373724253,-0.822980527834572,0.349517312411768,0.522375,-0.100257,-0.031174,0.377429,-0.129150605170989,0.230720779362823,-0.768333732781062,0.582881907614998,0.179975,0.087269,0.050905,-0.040532,0.407165847475361,-0.142236384102934,-0.835426307669601,0.340657699370689,0.520061,0.02957,0.028286,-0.020012,0.23297424971807,0.131164871619532,0.616031115262527,0.740961834678238,0.065192,228.2052134038801,167.54375308641977,500.5827032967033,366.0768315018315,160.18764705882356,136.40470588235294
0.082324,0.040584,0.444004,0.425566317004152,-0.138368631113114,-0.825235076509906,0.344578728671829,0.522347,-0.099784,-0.031297,0.378218,-0.130360058433154,0.232197981671915,-0.772324462467939,0.576719409372011,0.170621,0.08718,0.0508,-0.04038,0.407496487415126,-0.139925698458745,-0.837728709746554,0.335526482593462,0.521041,0.029805,0.028227,-0.019609,0.234558658369998,0.132279337208792,0.609999683124772,0.745241436930977,0.056537,228.70197971781306,167.37682098765433,498.5618406593407,366.0428663003663,164.0016386554622,139.6524369747899
0.082175,0.040355,0.444195,0.425063685488625,-0.138810338083445,-0.825545335171163,0.344278162097335,0.522108,-0.099159,-0.031143,0.378705,-0.140337179859889,0.228886439996674,-0.797524344427318,0.540251231910117,0.172371,0.087101,0.050686,-0.040285,0.406983032081782,-0.140374432710817,-0.83802752013006,0.335215909144089,0.520878,0.030122,0.028305,-0.019358,0.23219052079808,0.142511923908301,0.574450464949643,0.771870829164187,0.050006,229.19874603174605,167.20988888888888,496.54097802197805,366.0089010989011,167.81563025210085,142.9001680672269
0.082157,0.040306,0.444218,0.425000812157067,-0.13886887836143,-0.825578361099728,0.344252979612897,0.52203,-0.098766,-0.03099,0.378859,-0.142953002148263,0.226941981523657,-0.803620954201056,0.531276894065514,0.17838,0.08709,0.050657,-0.040275,0.406919266640481,-0.140435421234884,-0.838057062775697,0.335193917652344,0.521041,0.030309,0.028375,-0.019285,0.230475096230679,0.145244347364804,0.565671990114208,0.778331875986242,0.053598,229.69551234567902,167.04295679012347,494.5201153846154,365.9749358974359,171.6296218487395,146.1478991596639
0.082172,0.04034,0.4442,0.424819822969783,-0.138998168240519,-0.825793574178337,0.343907836612471,0.521161,-0.098165,-0.030625,0.379145,-0.146766420578137,0.223922463232499,-0.812427146787861,0.517957990007594,0.187521,0.087096,0.050668,-0.040281,0.406723921768222,-0.140572902502411,-0.838265430899169,0.334852173209247,0.521041,0.030611,0.028551,-0.019148,0.227921855774091,0.149007944975612,0.553373819834055,0.787163055228652,0.063885,230.19227865961201,166.87602469135803,492.4992527472528,365.9409706959707,175.44361344537816,149.39563025210086
0.082184,0.040419,0.444146,0.424277075139515,-0.140327820950565,-0.824973953711111,0.345998615425818,0.521282,-0.097604,-0.030296,0.379498,-0.152488822286513,0.219369499947609,-0.825423174138977,0.497293439696065,0.193504,0.087103,0.050709,-0.040307,0.406203491746635,-0.141963205828378,-0.837449925005621,0.336931439007776,0.520551,0.030891,0.028719,-0.018975,0.223813015097734,0.155148942440197,0.532528708449176,0.801404838149859,0.073193,230.68904497354498,166.7090925925926,490.47839010989014,365.9070054945055,179.2576050420168,152.64336134453782
0.082187,0.040446,0.444116,0.423803872777753,-0.141612309931452,-0.82403793426771,0.348278213476328,0.521041,-0.097285,-0.030172,0.379717,-0.154991688245339,0.217180002803164,-0.831002432169103,0.488103862601304,0.196369,0.087105,0.050725,-0.040322,0.405755292976406,-0.143309475718233,-0.836522641786204,0.339197444226849,0.520715,0.031055,0.028787,-0.018861,0.221841007478606,0.157773879288587,0.523493347858097,0.80737146665177,0.077765,231.18581128747797,166.54216049382717,488.4575274725275,365.8730402930403,183.07159663865548,155.8910924369748
0.082172,0.040498,0.444054,0.422707964859514,-0.142699717753701,-0.824792624616688,0.347378602356647,0.521124,-0.096545,-0.03004,0.380381,-0.160605674735071,0.2081790972087,-0.846833786151107,0.462320039973657,0.201796,0.087102,0.05075,-0.040353,0.404930600768774,-0.144086823883482,-0.837105742135379,0.338414202166792,0.520715,0.03143,0.028853,-0.018524,0.213404667624939,0.163710905912107,0.498312253838126,0.824222108897895,0.084134,231.68257760141094,166.37522839506173,486.4366648351649,365.83907509157507,186.88558823529414,159.13882352941178
