MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y
0.121343,0.051909,0.399611,-0.717390585798809,0.205364892632373,0.638862855540292,0.187163725364287,0.094898,-0.185947,0.025116,0.329823,0.246356847730306,0.139380141233973,-0.394711378076249,0.87411921831243,0.01472,0.076462,0.050351,-0.040138,-0.70257183671232,0.151722658261314,0.665583983608572,0.20092538414183,-0.066152,0.026836,0.033651,-0.011851,0.142403567994334,-0.263925155619121,0.903004640269233,0.30764810369339,-0.112468,277.9891304347826,144.77695652173912,517.2026120857699,322.61261208576997,517.0366666666666,363.2766666666667
0.121355,0.051833,0.399587,-0.717364757416557,0.20541543604381,0.638870991358503,0.18717948566074,0.080755,-0.185887,0.025113,0.329993,0.24908373439016,0.135784622986386,-0.395603518504862,0.873508835427136,-0.043311,0.076468,0.050312,-0.040151,-0.702556042791396,0.151776490644319,0.665581620571909,0.200947779240926,-0.076439,0.026871,0.033648,-0.011768,0.138511569973135,-0.266436259858739,0.902538274990962,0.308627488394023,-0.180397,278.0851304347826,144.85895652173912,516.9049785575048,322.06897855750486,516.8993333333333,363.03333333333336
0.121369,0.051815,0.399578,-0.717365977512303,0.205413102339251,0.638870856995597,0.187177829287801,0.071579,-0.185885,0.02513,0.330032,0.251493813529455,0.134215111954927,-0.395940027165725,0.872908162619266,-0.087572,0.076475,0.050301,-0.040156,-0.70255775484271,0.151773163235812,0.665580827893547,0.200946932229152,-0.085583,0.026872,0.033657,-0.011748,0.136992517292585,-0.268332909924519,0.902150923631101,0.308794771084019,-0.218444,278.18113043478263,144.9409565217391,516.6073450292398,321.52534502923976,516.7620000000001,362.79
0.121371,0.051831,0.399575,-0.717338934249304,0.205446289980471,0.638880047309751,0.187213676030422,0.06291,-0.185863,0.025185,0.330075,0.254410670017574,0.130637549531742,-0.396633996197848,0.872290384386803,-0.198551,0.076476,0.050308,-0.040158,-0.702532752690996,0.151804368857686,0.665588187054753,0.200986393184459,-0.103872,0.026883,0.033686,-0.011726,0.132851937589264,-0.271329646422756,0.901608341443032,0.30956902992907,-0.316255,278.27713043478263,145.02295652173913,516.3097115009747,320.98171150097465,516.6246666666667,362.5466666666667
0.121365,0.051832,0.399596,-0.716607021395052,0.204878650099669,0.639981175879711,0.186877527114072,0.059722,-0.185689,0.025325,0.330173,0.258311539509452,0.123006385225732,-0.397922252629276,0.871666483588991,-0.321083,0.076473,0.05031,-0.040147,-0.701708848675821,0.151240820617929,0.6666755634852,0.200685323131913,-0.11024,0.026964,0.033749,-0.011681,0.124782810815736,-0.274690018562326,0.901284692731793,0.310902792645083,-0.430722,278.37313043478264,145.10495652173913,516.0120779727096,320.43807797270955,516.4873333333334,362.30333333333334
0.121373,0.051823,0.399602,-0.716610121506561,0.204883538173198,0.63997965184921,0.186865499113527,0.04459,-0.185523,0.025556,0.330332,0.261623701700623,0.113970411003937,-0.398768547731037,0.871520183050592,-0.529542,0.076477,0.050307,-0.040143,-0.701727928206569,0.151256403701261,0.666654384389086,0.200677220653182,-0.12216,0.027047,0.033866,-0.011601,0.116579110323638,-0.276496516715056,0.901649638044903,0.311427226642252,-0.579969,278.46913043478264,145.18695652173912,515.7144444444444,319.89444444444445,516.35,362.06
0.12137,0.051807,0.399595,-0.716599957378917,0.204899447709897,0.639983052115514,0.186875387404614,0.027034,-0.185471,0.025715,0.330404,0.262336579416857,0.111733761468085,-0.398239831494387,0.871837210871031,-0.725994,0.076475,0.050299,-0.040147,-0.701718863853756,0.151271822308617,0.666656821421336,0.200689198363103,-0.13751,0.027079,0.033948,-0.011563,0.113329082727206,-0.277529175701848,0.901863830762049,0.311087939987499,-0.724481,278.52846376811596,145.29428985507246,516.0018941798942,318.67668783068785,516.3783333333333,362.13466666666665
0.121359,0.0518,0.399592,-0.716589322225371,0.204916847918547,0.639986393699927,0.186885645758773,7.7e-05,-0.185296,0.026106,0.330586,0.262284571115928,0.104851062383256,-0.397809505540464,0.872903577592214,-1.20985,0.07647,0.050294,-0.040149,-0.701708957183873,0.15128794270603,0.66665987157362,0.200701553140835,-0.178985,0.027166,0.034138,-0.011476,0.106724339153015,-0.276543218664708,0.903137262553288,0.310607225657532,-0.960926,278.5877971014493,145.40162318840578,516.2893439153439,317.4589312169312,516.4066666666668,362.20933333333335
0.121342,0.051803,0.399594,-0.716542986822281,0.204990615857591,0.640001253160544,0.186931515264448,-0.009888,-0.185045,0.026525,0.330886,0.260311643880685,0.100885440182027,-0.397475634076375,0.874112748068004,-1.399944,0.076462,0.050296,-0.040148,-0.701698676080005,0.151305544355569,0.666662644750236,0.200715017697866,-0.198744,0.027286,0.034345,-0.011328,0.102857203986349,-0.274370844710704,0.904376000902171,0.310233918443876,-0.898386,278.64713043478264,145.50895652173912,516.5767936507937,316.2411746031746,516.4350000000001,362.284
0.121341,0.051803,0.399584,-0.716540628543853,0.204984496639872,0.640002622659074,0.186942576137128,-0.012301,-0.184929,0.026756,0.331047,0.25962377628841,0.099617305483586,-0.397533750867379,0.874436277927242,-1.401125,0.076461,0.050296,-0.040153,-0.701664199942614,0.151353817625042,0.666673154303776,0.200764234214838,-0.202989,0.027344,0.034462,-0.011247,0.101684233535494,-0.273570921156316,0.904734760156611,0.31028097188249,-0.908837,278.70646376811595,145.61628985507247,516.8642433862434,315.023417989418,516.4633333333334,362.35866666666664
0.121347,0.051802,0.399562,-0.716576292585317,0.204907764443016,0.63999213004341,0.186925917031711,-0.015679,-0.18475,0.027392,0.331356,0.257572532085677,0.0960050932523652,-0.398261938291201,0.875115330281165,-1.402915,0.076464,0.050295,-0.040163,-0.701697127074584,0.151276509649797,0.666662429234847,0.200743032083664,-0.207561,0.027439,0.034781,-0.011091,0.0982621473218789,-0.271225492979695,0.905592275883154,0.310940367630811,-0.928595,278.7657971014493,145.72362318840578,517.1516931216931,313.8056613756614,516.4916666666667,362.43333333333334
0.121322,0.051765,0.399547,-0.716539634281794,0.204966257451988,0.640003805797671,0.186962334104856,-0.018889,-0.184744,0.028056,0.331586,0.257082557464759,0.0949132577210069,-0.398582558713014,0.875232526844125,-1.403551,0.076456,0.050279,-0.04017,-0.701668520435733,0.151325157542735,0.66667124637186,0.200777073853532,-0.210501,0.027442,0.035112,-0.010971,0.0972567796284851,-0.270636275686092,0.905739973009938,0.311339407064082,-0.921573,278.82513043478264,145.83095652173913,517.4391428571429,312.5879047619048,516.5200000000001,362.508
0.121273,0.051675,0.39955,-0.717190523910403,0.204275466622966,0.639822045946646,0.185841426139975,-0.026709,-0.184794,0.028779,0.331578,0.256772362253199,0.0940450304289664,-0.39927647949885,0.875101010828768,-1.404036,0.076428,0.050238,-0.040172,-0.702270158697735,0.150650340650395,0.666541362083851,0.199608896835746,-0.214583,0.027418,0.035487,-0.010971,0.096430692110386,-0.270296792695231,0.905694779695666,0.312022004848702,-0.922226,278.88446376811595,145.93828985507247,517.7265925925926,311.3701481481482,516.5483333333334,362.5826666666666
0.121258,0.051645,0.399537,-0.718539999811539,0.202729348234634,0.63944101825738,0.183619890548814,-0.031322,-0.184806,0.029177,0.331465,0.256388625040532,0.0930336747307933,-0.39967342274697,0.875140424997973,-1.403571,0.076419,0.050217,-0.040176,-0.703525033918464,0.149151141074495,0.666259658431867,0.197242316231715,-0.218012,0.027407,0.035679,-0.011026,0.0954618653168419,-0.269817341488189,0.905789602568965,0.312459325961689,-0.92092,278.9437971014493,146.04562318840578,518.0140423280423,310.15239153439154,516.5766666666667,362.6573333333333
0.12119,0.051582,0.399491,-0.720920094320555,0.199796070840577,0.638731376993034,0.179938811061126,-0.042124,-0.184857,0.030058,0.330994,0.253990941760696,0.0906196863644449,-0.400368617616834,0.875774882018381,-1.404247,0.076386,0.050188,-0.040198,-0.705708909851156,0.146308861925428,0.665716536217806,0.193365314586011,-0.226503,0.027386,0.036124,-0.011253,0.0933010863673164,-0.267128018225222,0.906598228369472,0.313076957758118,-0.922063,279.00313043478263,146.15295652173913,518.301492063492,308.93463492063495,516.605,362.73199999999997
0.121092,0.051509,0.399514,-0.722551012161554,0.19900327543005,0.638537382360081,0.174893517664782,-0.049885,-0.18492,0.030818,0.330307,0.252544200481779,0.0893642548010882,-0.400381789815771,0.876316084042045,-1.40467,0.076336,0.050147,-0.040189,-0.707138036451454,0.145738663866501,0.66578127532231,0.188285242884797,-0.233851,0.027355,0.036495,-0.011591,0.0922221709822063,-0.265552176551299,0.907143998620815,0.31315631635724,-0.921083,279.06246376811595,146.26028985507247,518.5889417989417,307.71687830687836,516.6333333333334,362.8066666666666
0.121046,0.051484,0.399536,-0.723024887727032,0.198269596999072,0.638365726085658,0.174394318692635,-0.054887,-0.184966,0.031146,0.329956,0.253130072941892,0.0895889269434252,-0.400273486789168,0.876173570769627,-1.404733,0.076313,0.050134,-0.040178,-0.707599810149763,0.144967595638454,0.665620313270227,0.187713887213677,-0.23728,0.027332,0.036662,-0.01177,0.0923347472321913,-0.26625769643159,0.906986551747642,0.312980076831471,-0.922226,279.1217971014493,146.3676231884058,518.8763915343915,306.4991216931217,516.6616666666667,362.8813333333333
0.120961,0.051425,0.399575,-0.723696683439802,0.197242907728752,0.638120524063261,0.17366790865951,-0.068916,-0.185035,0.031872,0.329158,0.253662555319998,0.0889159215173641,-0.400458178076176,0.876003718337517,-1.40537,0.076271,0.050106,-0.040158,-0.708219773792813,0.143953556691358,0.665403755931138,0.186922355852635,-0.245608,0.027296,0.037033,-0.012181,0.0916210738463168,-0.266762652378987,0.906824625985284,0.313228931980469,-0.929901,279.18113043478263,146.47495652173913,519.1638412698412,305.2813650793651,516.69,362.95599999999996
0.120886,0.051389,0.399592,-0.723799540607476,0.197105985696013,0.638081656624016,0.173537474048581,-0.079101,-0.185035,0.032568,0.328369,0.250693026657203,0.0853246424004539,-0.401328972894979,0.87681683794265,-1.404864,0.076234,0.050088,-0.040149,-0.708315363219531,0.143817364754725,0.665370324335381,0.186783948229019,-0.254099,0.027292,0.037361,-0.012566,0.0883272357011837,-0.263417710872361,0.907810007771888,0.314150280632309,-0.935943,279.24046376811594,146.58228985507247,519.451291005291,304.0636084656085,516.7183333333334,363.0306666666666
0.120873,0.051359,0.39959,-0.72374194803819,0.197208935287503,0.638102091526525,0.173585567608975,-0.082543,-0.185,0.032896,0.328075,0.25051001404663,0.0842560242420256,-0.40133933936479,0.876967724559757,-1.405207,0.076227,0.050075,-0.040149,-0.70826247080399,0.143918935827958,0.665389152594395,0.186839203515987,-0.257038,0.027314,0.037527,-0.012724,0.0872916027510378,-0.263198189049609,0.907977329433683,0.314140189413323,-0.940678,279.2997971014493,146.6896231884058,519.7387407407407,302.8458518518519,516.7466666666668,363.1053333333333
0.120878,0.051262,0.399618,-0.723709232116499,0.197328776448191,0.638111206490566,0.173552267302854,-0.091742,-0.184977,0.033477,0.327632,0.246830291794425,0.0822488692627929,-0.401071850457623,0.878323005122927,-1.404737,0.07623,0.050029,-0.040139,-0.708235755490053,0.144025575778919,0.665400122009814,0.186819232940051,-0.26259,0.027326,0.037825,-0.012946,0.0854220820714928,-0.259676955683952,0.909223701802727,0.313979627780899,-0.945087,279.3591304347826,146.79695652173913,520.0261904761904,301.6280952380953,516.7750000000001,363.17999999999995
0.120862,0.0512,0.399643,-0.723674647599459,0.197432225008252,0.638121871623908,0.173539614801035,-0.094065,-0.185058,0.033638,0.327453,0.239383347904169,0.0803051560265901,-0.400865474073483,0.880655191523662,-1.403296,0.076221,0.049994,-0.040124,-0.708202528525719,0.14414426713452,0.665413264736257,0.186806841296207,-0.267326,0.027285,0.037917,-0.013033,0.084477208064953,-0.251709161553519,0.911656933174689,0.313668193322332,-0.945087,279.45144927536234,146.8885507246377,520.7603864734299,304.05935265700487,516.8913333333334,363.29433333333327
0.12083,0.051198,0.399674,-0.723653496567694,0.197495043982337,0.638128353400431,0.173532501550055,-0.086056,-0.185412,0.032739,0.327547,0.236441155168212,0.0857743334002521,-0.396135264649431,0.883071455757454,-0.933053,0.076205,0.049993,-0.040108,-0.708183461992519,0.144207619136133,0.665420716470749,0.186803685281994,-0.266673,0.027113,0.037482,-0.012987,0.0902260945147556,-0.249304321381076,0.913419524007884,0.308822571018612,-0.857563,279.54376811594204,146.98014492753623,521.4945824706693,306.49061007591445,517.0076666666668,363.40866666666665
0.120823,0.0512,0.399685,-0.723615923323483,0.197565834785471,0.638141382010555,0.173560689684856,-0.080867,-0.185641,0.032048,0.327808,0.233396188228975,0.0867831836429534,-0.395306512967732,0.884153640020936,-0.407607,0.076202,0.049994,-0.040102,-0.708148894264004,0.144277636459257,0.665433144299992,0.186836392700738,-0.26406,0.026998,0.037128,-0.01287,0.0915627903453157,-0.246219196246766,0.91443841303979,0.307887563212689,-0.756813,279.63608695652175,147.0717391304348,522.2287784679089,308.9218674948241,517.124,363.52299999999997
0.120827,0.051167,0.399691,-0.723606047418027,0.197600616283921,0.63814427239009,0.173551641305973,-0.079826,-0.186108,0.030886,0.328729,0.224790244780303,0.093141184101961,-0.399900669660472,0.883670481616763,0.172851,0.0762,0.049981,-0.040098,-0.708134861538829,0.144322042465982,0.665438570779872,0.186835955988861,-0.260794,0.026764,0.03653,-0.012424,0.0982027302620598,-0.239033963777309,0.913936736107639,0.312951482378501,-0.618506,279.72840579710146,147.16333333333333,522.9629744651484,311.35312491373367,517.2403333333334,363.6373333333333
0.120824,0.05111,0.399665,-0.723576970104309,0.197647291425293,0.638154875601314,0.173580734164783,-0.081889,-0.186561,0.030112,0.329929,0.219333615756857,0.103615793432167,-0.400572913137782,0.883571091429975,0.351782,0.076203,0.049952,-0.040111,-0.708113359961672,0.144359073229421,0.665446155644285,0.186861824240199,-0.260794,0.026538,0.036139,-0.011826,0.109515274417391,-0.234075809186885,0.913693985464006,0.313653026686639,-0.523634,279.82072463768117,147.2549275362319,523.6971704623878,313.78438233264325,517.3566666666667,363.7516666666666
0.120806,0.051072,0.399639,-0.723578518070385,0.19763556577978,0.638154627622961,0.173588543888621,-0.081668,-0.18676,0.029747,0.330731,0.216860009529251,0.105458489550109,-0.398774734555278,0.884776217090599,0.405013,0.076194,0.049933,-0.040124,-0.708114761431233,0.144346735019863,0.665445298148643,0.186869098312581,-0.260957,0.026438,0.035956,-0.011426,0.111854195801232,-0.231289767895984,0.914792595206525,0.31168604380625,-0.482158,279.9130434782609,147.34652173913042,524.4313664596273,316.2156397515528,517.4730000000001,363.866
0.120762,0.050981,0.39961,-0.723504232932682,0.197765321206396,0.638180966129816,0.173653554890875,-0.081183,-0.187438,0.028927,0.332249,0.209778798204046,0.108910153902733,-0.396106892400987,0.887260257192546,0.49678,0.076172,0.049886,-0.040139,-0.708046377138933,0.144475659736545,0.665469450553936,0.186942563220804,-0.260794,0.026105,0.035564,-0.010653,0.115487661333576,-0.225132573886207,0.9167363098668,0.309147962029309,-0.293231,280.0053623188406,147.438115942029,525.1655624568667,318.6468971704624,517.5893333333333,363.9803333333333
0.12074,0.050968,0.399595,-0.723480819772169,0.197793919175273,0.638189639705643,0.173686650988087,-0.082043,-0.188352,0.02812,0.33347,0.202641878766304,0.113038310291173,-0.395049158712296,0.888872753310217,0.533239,0.07616,0.049876,-0.040148,-0.708024549145931,0.144503471453229,0.665476729916845,0.186977823508163,-0.260794,0.025639,0.03516,-0.010023,0.120621066958341,-0.217782779322183,0.918260690255839,0.307926166422094,0.017021,280.09768115942035,147.52971014492752,525.8997584541063,321.07815458937205,517.7056666666667,364.0946666666666
0.12068,0.050978,0.399601,-0.723441322122246,0.197858323181267,0.638203601956726,0.173726508752625,-0.090391,-0.18914,0.027563,0.334403,0.202038713706361,0.119692719537857,-0.388022311351764,0.891231000889638,0.53379,0.076131,0.049883,-0.040144,-0.707988163467967,0.144567216121839,0.665489119695917,0.187022223220636,-0.262917,0.025264,0.03489,-0.009577,0.126215289392461,-0.216810287899075,0.920055460043905,0.300933464785981,0.322375,280.19000000000005,147.62130434782608,526.6339544513457,323.50941200828163,517.822,364.20899999999995
0.120652,0.050958,0.399614,-0.723413715072089,0.197922113892572,0.638212732529918,0.173735263301928,-0.096315,-0.189538,0.027188,0.334876,0.202374150371256,0.120134582192854,-0.385583641550028,0.892153372908425,0.533814,0.076117,0.049877,-0.040136,-0.70796756904414,0.144623580982212,0.665496831835095,0.187029163028291,-0.265856,0.025055,0.034698,-0.00933,0.127731351163679,-0.217993698140091,0.920487298272338,0.298104986909646,0.444842,280.28231884057976,147.71289855072462,527.3681504485852,325.9406694271912,517.9383333333334,364.3233333333333
0.12064,0.050897,0.39967,-0.72338588541312,0.19804358454461,0.63821953054569,0.173687737724452,-0.103997,-0.190213,0.026012,0.335887,0.200710754476482,0.119232017381047,-0.384550774251206,0.893095527416594,0.534628,0.076111,0.049847,-0.040113,-0.707940626447236,0.144741049105135,0.665508361387077,0.186999248804181,-0.272388,0.024722,0.034132,-0.008833,0.126916467005113,-0.216326005491838,0.921344967812599,0.297016363248368,0.505586,280.37463768115947,147.80449275362318,528.1023464458247,328.3719268461008,518.0546666666667,364.43766666666664
0.120627,0.050851,0.399702,-0.723361232310818,0.198131019624846,0.638226499597756,0.173665085332053,-0.112899,-0.190698,0.024825,0.336839,0.200831728774748,0.122883856886702,-0.385999595419377,0.891947580729984,0.534842,0.076104,0.04982,-0.040094,-0.707916474669447,0.144844476848248,0.665518343610322,0.186975069825667,-0.277123,0.024475,0.033525,-0.008361,0.129397466800519,-0.21597716067817,0.92049145519466,0.298840496861823,0.51571,280.4669565217392,147.8960869565217,528.8365424430641,330.8031842650104,518.171,364.55199999999996
0.120616,0.050821,0.399719,-0.723342269269217,0.198190316446293,0.638232081307822,0.173655896372288,-0.123452,-0.190805,0.02438,0.337278,0.203483080306099,0.125665976313024,-0.385943661362595,0.890982709529467,0.534194,0.076098,0.049805,-0.040085,-0.707899394671386,0.144904622008818,0.665525069581728,0.186969193458716,-0.282022,0.024412,0.033286,-0.008135,0.132916405187684,-0.219731918721595,0.919177997235911,0.298601611724199,0.517997,280.5592753623189,147.98768115942028,529.5707384403037,333.23444168392,518.2873333333333,364.6663333333333
0.120618,0.050757,0.399752,-0.72332116880489,0.198281214823918,0.638237476423788,0.17362018976742,-0.142456,-0.191054,0.023574,0.338234,0.20698195557752,0.130397232138069,-0.384847099178159,0.889970641184412,0.533335,0.076099,0.049773,-0.040069,-0.707880801553093,0.144997517644603,0.665533395168985,0.186937932438279,-0.296228,0.024288,0.032878,-0.007648,0.137643940143174,-0.223229392602494,0.918033660884038,0.297383559572542,0.519629,280.6515942028986,148.0792753623188,530.3049344375431,335.6656991028296,518.4036666666667,364.78066666666666
0.120612,0.050695,0.399786,-0.723294608853534,0.198381598524267,0.63824463136785,0.173589863472748,-0.146813,-0.191243,0.022695,0.339069,0.207090679034898,0.132193160068709,-0.384233283160918,0.88994561811343,0.533779,0.076097,0.049744,-0.040051,-0.707857008106464,0.145099710498073,0.665543400466597,0.186913113994976,-0.303576,0.024192,0.032461,-0.007238,0.139173702947155,-0.223828784448034,0.917838899671283,0.296821680324571,0.519956,280.7439130434783,148.17086956521737,531.0391304347826,338.0969565217392,518.52,364.895
0.120607,0.050663,0.399783,-0.723276956731837,0.198419667914917,0.638250485659384,0.173598377874986,-0.152885,-0.191305,0.021797,0.339758,0.205987491481116,0.131420054155569,-0.382863963353931,0.890905779689403,0.532485,0.076094,0.049727,-0.040053,-0.707840754761011,0.145137866058839,0.665549424120924,0.186923593448116,-0.307168,0.024162,0.032004,-0.006887,0.138519045428231,-0.222574751245338,0.91869577598287,0.295416697823532,0.519793,280.9410280797102,148.12768795289853,530.8301482213438,338.47728013833995,518.68875,364.558125
0.120607,0.050663,0.399783,-0.723276956731837,0.198419667914917,0.638250485659384,0.173598377874986,-0.155379,-0.191294,0.021341,0.34007,0.207977356333703,0.1330602710658,-0.383218276016677,0.890047266409569,0.528191,0.076094,0.049725,-0.040054,-0.707840754761011,0.145137866058839,0.665549424120924,0.186923593448116,-0.310108,0.024167,0.031775,-0.006732,0.139904511011276,-0.224814828900447,0.917814344731223,0.295807114706111,0.520119,281.13814311594206,148.0845063405797,530.6211660079051,338.8576037549407,518.8575,364.22125
0.120624,0.050661,0.399781,-0.723288307585344,0.198401183478437,0.638246462698378,0.173587002271752,-0.158475,-0.191156,0.020706,0.340511,0.210014297924578,0.137726984257314,-0.382561464850003,0.889141157570862,0.497845,0.076102,0.049724,-0.040055,-0.707851203952234,0.145119375307374,0.665545870573821,0.18691103267572,-0.31321,0.024231,0.031451,-0.00651,0.144437840948187,-0.22717722174051,0.916741315020224,0.295150099711113,0.507546,281.33525815217394,148.04132472826086,530.4121837944664,339.2379273715415,519.02625,363.884375
0.120639,0.05065,0.399775,-0.723294645588062,0.198390639060101,0.63824429968098,0.173580597768588,-0.159696,-0.191134,0.020359,0.340694,0.216817643835853,0.150222511864786,-0.381264112273087,0.886036671330887,0.438975,0.07611,0.049719,-0.040057,-0.707857105582853,0.14510927082407,0.665543862312621,0.186903678226969,-0.315007,0.024248,0.031277,-0.006413,0.155883404224739,-0.234805261735317,0.913319273461609,0.293963872052797,0.45317,281.5323731884058,147.998143115942,530.2032015810277,339.61825098814234,519.1949999999999,363.5475
